timestamp,queue_running,process_count,process_cpu_percent,process_rss_mb,system_load_1m,system_ram_used_mb,system_ram_total_mb,gpu_util_percent,gpu_memory_used_mb,gpu_memory_total_mb,gpu_temperature_c,gpu_power_w,disk_used_gb,disk_free_gb
2026-08-04T19:19:44+08:00,1,2,102.0,1947.2,8.23,77883.6,772407.7,85,5481,32768,36,121.15,1060636.26,13164400.74
2026-08-04T19:19:54+08:00,1,2,102.0,1947.0,8.51,77126.1,772407.7,95,5481,32768,37,294.98,1060636.18,13164400.82
2026-08-04T19:20:04+08:00,1,2,102.0,1946.8,8.35,77164.4,772407.7,96,5361,32768,37,276.21,1060636.47,13164379.53
2026-08-04T19:20:14+08:00,1,2,102.0,1947.0,8.13,76941.0,772407.7,95,5261,32768,37,297.21,1060636.62,13164375.38
2026-08-04T19:20:24+08:00,1,2,102.0,1947.1,8.65,77221.7,772407.7,96,5041,32768,37,297.41,1060637.80,13164402.20
2026-08-04T19:20:34+08:00,1,2,102.0,1946.9,8.41,77741.8,772407.7,96,4819,32768,37,234.88,1060637.86,13164385.14
2026-08-04T19:20:44+08:00,1,2,102.0,1947.0,9.76,78623.0,772407.7,98,4717,32768,37,284.78,1060638.12,13164387.88
2026-08-04T19:20:54+08:00,1,2,102.0,1947.1,9.40,76934.8,772407.7,77,4497,32768,36,279.32,1060638.29,13164375.71
2026-08-04T19:21:04+08:00,1,2,102.0,1911.1,9.04,77919.6,772407.7,89,6945,32768,36,78.95,1060638.53,13164366.47
2026-08-04T19:21:14+08:00,1,2,102.0,1850.7,9.35,77804.1,772407.7,97,6945,32768,37,229.07,1060638.71,13164360.29
2026-08-04T19:21:24+08:00,1,2,102.0,1851.0,9.52,78260.8,772407.7,96,6645,32768,37,242.84,1060638.54,13164395.46
2026-08-04T19:21:34+08:00,1,2,102.0,1851.5,9.50,78137.9,772407.7,96,6221,32768,37,298.38,1060638.73,13164410.27
2026-08-04T19:21:44+08:00,1,2,102.0,1850.6,9.02,77626.9,772407.7,97,5919,32768,36,241.86,1060638.89,13164401.11
2026-08-04T19:21:54+08:00,1,2,102.0,1850.4,8.86,77815.4,772407.7,63,5495,32768,35,289.63,1060639.05,13164392.95
2026-08-04T19:22:05+08:00,1,2,102.0,2174.3,9.70,78107.0,772407.7,76,1171,32768,34,74.93,1060639.30,13164415.70
2026-08-04T19:22:15+08:00,1,2,102.0,1947.1,9.05,77725.7,772407.7,85,5483,32768,36,211.01,1060639.51,13164407.49
2026-08-04T19:22:25+08:00,1,2,102.0,1947.5,9.05,77749.0,772407.7,95,5481,32768,37,251.10,1060639.71,13164417.29
2026-08-04T19:22:35+08:00,1,2,102.0,1946.7,8.67,77308.4,772407.7,95,5261,32768,37,266.98,1060639.85,13164457.15
2026-08-04T19:22:45+08:00,1,2,102.0,1946.6,9.16,77620.1,772407.7,97,4939,32768,37,246.24,1060640.07,13164526.93
2026-08-04T19:22:55+08:00,1,2,102.0,1946.6,8.99,77340.6,772407.7,92,4597,32768,37,304.49,1060640.30,13164566.70
2026-08-04T19:23:05+08:00,1,2,102.0,1940.4,9.69,78083.3,772407.7,88,4625,32768,35,73.96,1060640.55,13164566.45
2026-08-04T19:23:15+08:00,1,2,102.0,1850.2,10.25,77539.8,772407.7,97,6945,32768,37,235.36,1060640.74,13164601.26
2026-08-04T19:23:25+08:00,1,2,102.0,1850.4,10.82,77235.8,772407.7,96,6645,32768,37,258.40,1060640.95,13164610.05
2026-08-04T19:23:35+08:00,1,2,102.0,1850.6,10.92,78767.7,772407.7,95,6361,32768,37,286.23,1060641.34,13164617.66
2026-08-04T19:23:45+08:00,1,2,102.0,1850.8,10.85,78349.0,772407.7,97,5919,32768,37,248.99,1060641.58,13164635.42
2026-08-04T19:23:55+08:00,1,2,102.0,1850.6,10.88,78980.4,772407.7,77,5637,32768,36,239.26,1060641.73,13164755.27
2026-08-04T19:24:05+08:00,1,2,102.0,1850.6,10.81,77704.3,772407.7,80,5495,32768,36,293.81,1060641.95,13164855.05
2026-08-04T19:24:15+08:00,1,2,102.0,1893.9,11.07,78109.7,772407.7,79,1351,32768,34,74.39,1060642.45,13164884.55
2026-08-04T19:24:25+08:00,1,2,102.0,1947.1,11.06,77829.8,772407.7,96,5481,32768,36,201.14,1060642.50,13164913.50
2026-08-04T19:24:35+08:00,1,2,102.0,1946.9,10.36,78439.4,772407.7,96,5361,32768,38,279.92,1060642.50,13164913.50
2026-08-04T19:24:45+08:00,1,2,102.0,1947.1,10.20,77725.6,772407.7,95,5039,32768,37,282.35,1060642.53,13165572.47
2026-08-04T19:24:55+08:00,1,2,102.0,1947.3,9.62,77160.9,772407.7,96,4819,32768,36,267.29,1060642.93,13164843.07
2026-08-04T19:25:05+08:00,1,2,102.0,1947.3,9.36,76866.5,772407.7,81,4277,32768,35,229.52,1060642.99,13164781.01
2026-08-04T19:25:15+08:00,1,2,102.0,1851.2,9.21,76831.0,772407.7,96,6947,32768,37,222.85,1060643.04,13164738.96
2026-08-04T19:25:25+08:00,1,2,102.0,1850.6,8.72,77054.6,772407.7,97,6785,32768,38,294.01,1060643.08,13164696.92
2026-08-04T19:25:35+08:00,1,2,102.0,1851.6,8.69,77819.4,772407.7,96,6505,32768,37,284.18,1060643.25,13164662.75
2026-08-04T19:25:45+08:00,1,2,103.0,1851.4,8.96,77840.5,772407.7,96,6221,32768,37,277.37,1060638.16,13164647.84
2026-08-04T19:25:55+08:00,1,2,103.0,1850.7,8.97,77667.0,772407.7,97,6059,32768,37,255.80,1060638.16,13164630.84
2026-08-04T19:26:05+08:00,1,2,103.0,1850.7,8.90,78479.3,772407.7,95,5777,32768,36,291.39,1060638.35,13164697.65
2026-08-04T19:26:15+08:00,1,2,103.0,1850.6,8.91,77841.3,772407.7,73,5495,32768,35,284.59,1060638.55,13164668.45
2026-08-04T19:26:26+08:00,1,2,103.0,1852.1,8.85,77760.6,772407.7,74,1491,32768,33,74.93,1060638.63,13164617.37
2026-08-04T19:26:36+08:00,1,2,103.0,1946.3,8.71,78249.3,772407.7,94,5481,32768,37,223.53,1060638.67,13164590.33
2026-08-04T19:26:46+08:00,1,2,103.0,1946.6,8.88,78689.9,772407.7,95,5361,32768,37,243.81,1060639.10,13164576.90
2026-08-04T19:26:56+08:00,1,2,103.0,1946.4,9.43,79725.9,772407.7,96,5041,32768,37,261.46,1060639.18,13164528.82
2026-08-04T19:27:06+08:00,1,2,103.0,1946.5,9.74,78305.3,772407.7,97,4817,32768,37,275.06,1060639.22,13164488.78
2026-08-04T19:27:16+08:00,1,2,103.0,1946.4,9.63,78434.0,772407.7,97,4715,32768,37,266.49,1060639.32,13164467.68
2026-08-04T19:27:26+08:00,1,2,103.0,1946.6,9.61,77957.2,772407.7,90,5265,32768,35,74.39,1060639.37,13164446.63
2026-08-04T19:27:36+08:00,1,2,103.0,1850.7,9.75,78411.1,772407.7,96,6945,32768,37,213.10,1060639.44,13164409.56
2026-08-04T19:27:46+08:00,1,2,103.0,1850.9,9.62,77806.3,772407.7,96,6645,32768,37,252.23,1060639.69,13164618.31
2026-08-04T19:27:56+08:00,1,2,103.0,1850.9,9.28,78072.0,772407.7,97,6645,32768,38,283.02,1060639.70,13164370.30
2026-08-04T19:28:06+08:00,1,2,103.0,1850.9,8.70,77928.5,772407.7,95,6503,32768,37,253.05,1060639.77,13164366.23
2026-08-04T19:28:16+08:00,1,2,103.0,1850.9,8.82,79047.6,772407.7,96,6221,32768,37,271.97,1060639.64,13164350.36
2026-08-04T19:28:26+08:00,1,2,103.0,1850.8,8.69,78767.3,772407.7,98,5777,32768,36,259.69,1060639.69,13164329.31
2026-08-04T19:28:36+08:00,1,2,103.0,1851.0,8.80,78544.6,772407.7,71,5495,32768,35,253.37,1060639.77,13164321.23
2026-08-04T19:28:46+08:00,1,2,103.0,1894.7,8.98,77882.0,772407.7,77,1571,32768,33,72.98,1060639.86,13164316.14
2026-08-04T19:28:56+08:00,1,2,103.0,2019.1,9.14,78214.3,772407.7,77,1681,32768,35,73.42,1060639.90,13164291.10
2026-08-04T19:29:06+08:00,1,2,103.0,1946.6,9.02,78127.5,772407.7,93,5483,32768,37,225.96,1060639.99,13164291.01
2026-08-04T19:29:16+08:00,1,2,103.0,1946.4,8.89,77873.3,772407.7,97,5261,32768,37,249.48,1060640.45,13164418.55
2026-08-04T19:29:26+08:00,1,2,103.0,1946.7,8.67,77647.1,772407.7,95,4939,32768,37,253.70,1060631.98,13164690.02
2026-08-04T19:29:36+08:00,1,2,103.0,1946.6,8.72,77542.1,772407.7,98,4717,32768,37,273.30,1060632.40,13164452.60
2026-08-04T19:29:46+08:00,1,2,103.0,1946.9,8.71,77728.9,772407.7,75,4397,32768,36,268.75,1060632.45,13164449.55
2026-08-04T19:29:56+08:00,1,2,103.0,1850.6,8.84,77028.4,772407.7,89,6945,32768,36,210.25,1060634.85,13164376.15
2026-08-04T19:30:06+08:00,1,2,103.0,1851.0,9.24,76911.4,772407.7,96,6945,32768,37,241.05,1060639.91,13164312.09
2026-08-04T19:30:16+08:00,1,2,103.0,1851.0,9.53,77519.8,772407.7,97,6643,32768,38,281.38,1060640.24,13164287.76
2026-08-04T19:30:26+08:00,1,2,103.0,1850.9,9.58,77168.0,772407.7,96,6221,32768,37,306.35,1060640.32,13164256.68
2026-08-04T19:30:36+08:00,1,2,103.0,1851.1,9.05,76629.2,772407.7,96,5919,32768,37,259.86,1060641.67,13164240.33
2026-08-04T19:30:46+08:00,1,2,103.0,1851.1,9.20,77430.2,772407.7,42,5637,32768,36,287.21,1060641.75,13164225.25
2026-08-04T19:30:57+08:00,1,2,103.0,1894.5,9.78,78157.3,772407.7,63,1673,32768,33,80.85,1060641.73,13164203.27
2026-08-04T19:31:07+08:00,1,2,103.0,2017.5,9.67,80382.6,772407.7,73,1171,32768,35,83.68,1060641.40,13164193.60
2026-08-04T19:31:17+08:00,1,2,103.0,1946.4,9.96,79520.0,772407.7,96,5481,32768,37,227.91,1060641.83,13164176.17
2026-08-04T19:31:27+08:00,1,2,103.0,1946.6,9.89,79608.0,772407.7,94,5481,32768,37,287.02,1060642.00,13164157.00
2026-08-04T19:31:37+08:00,1,2,103.0,1946.8,9.92,80146.7,772407.7,95,5141,32768,37,248.99,1060642.09,13164151.91
2026-08-04T19:31:47+08:00,1,2,103.0,1946.3,9.40,79451.4,772407.7,97,4939,32768,37,255.80,1060642.62,13164134.38
2026-08-04T19:31:57+08:00,1,2,103.0,1946.6,9.04,79274.3,772407.7,98,4817,32768,37,264.86,1060642.91,13164127.09
2026-08-04T19:32:07+08:00,1,2,103.0,1946.5,8.81,79711.0,772407.7,85,4597,32768,37,276.52,1060643.02,13164106.98
2026-08-04T19:32:17+08:00,1,2,103.0,1946.7,8.77,79167.9,772407.7,76,4397,32768,36,240.40,1060643.17,13164125.83
2026-08-04T19:32:27+08:00,1,2,103.0,1870.5,8.35,78550.2,772407.7,93,6945,32768,35,79.82,1060643.31,13164128.69
2026-08-04T19:32:37+08:00,1,2,103.0,1851.0,8.45,78351.1,772407.7,96,6945,32768,37,247.21,1060643.46,13164116.54
2026-08-04T19:32:47+08:00,1,2,103.0,1851.1,7.92,78339.6,772407.7,97,6945,32768,38,282.35,1060643.63,13164115.37
2026-08-04T19:32:57+08:00,1,2,103.0,1850.9,7.87,78765.6,772407.7,95,6785,32768,38,256.94,1060643.74,13164108.26
2026-08-04T19:33:07+08:00,1,2,103.0,1851.1,7.67,77842.5,772407.7,96,6503,32768,37,276.52,1060643.87,13164093.13
2026-08-04T19:33:17+08:00,1,2,103.0,1851.0,8.12,78751.9,772407.7,97,6363,32768,37,279.43,1060644.08,13164098.92
2026-08-04T19:33:27+08:00,1,2,103.0,1850.8,8.56,78303.0,772407.7,95,6221,32768,37,303.52,1060644.26,13164113.74
2026-08-04T19:33:37+08:00,1,2,103.0,1851.0,9.24,77865.4,772407.7,95,5919,32768,37,287.58,1060644.41,13164115.59
2026-08-04T19:33:47+08:00,1,2,103.0,1851.0,10.14,77194.2,772407.7,97,5637,32768,36,267.33,1060645.35,13164111.65
2026-08-04T19:33:57+08:00,1,2,103.0,1851.1,10.80,77173.6,772407.7,84,5335,32768,34,278.95,1060645.54,13164119.46
2026-08-04T19:34:07+08:00,1,2,103.0,1894.5,10.97,77186.1,772407.7,83,1491,32768,33,76.35,1060645.91,13164122.09
2026-08-04T19:34:18+08:00,1,2,103.0,1961.3,10.67,77779.2,772407.7,91,4501,32768,35,79.33,1060646.44,13164135.56
2026-08-04T19:34:28+08:00,1,2,103.0,1946.9,10.25,77235.0,772407.7,96,5481,32768,37,222.55,1060647.72,13164144.28
2026-08-04T19:34:38+08:00,1,2,103.0,1946.9,9.61,77278.3,772407.7,95,5483,32768,37,272.63,1060647.93,13164158.07
2026-08-04T19:34:48+08:00,1,2,103.0,1946.9,9.37,76826.8,772407.7,94,5261,32768,37,278.16,1060648.09,13164158.91
2026-08-04T19:34:58+08:00,1,2,103.0,1947.1,9.02,77674.8,772407.7,96,5039,32768,37,243.64,1060648.34,13164131.66
2026-08-04T19:35:08+08:00,1,2,104.0,1947.1,8.71,77311.2,772407.7,98,4817,32768,37,249.81,1060648.55,13164127.45
2026-08-04T19:35:18+08:00,1,2,104.0,1947.3,9.16,80135.6,772407.7,99,4597,32768,37,305.75,1060648.76,13164130.24
2026-08-04T19:35:28+08:00,1,2,104.0,1946.7,9.65,78780.5,772407.7,84,2485,32768,34,72.00,1060648.94,13164173.06
2026-08-04T19:35:38+08:00,1,2,104.0,1851.0,10.11,78475.0,772407.7,96,6945,32768,36,212.96,1060649.16,13164200.84
2026-08-04T19:35:48+08:00,1,2,104.0,1851.0,9.88,78404.8,772407.7,96,6945,32768,37,303.52,1060649.40,13164197.60
2026-08-04T19:35:58+08:00,1,2,104.0,1850.8,9.05,77822.6,772407.7,97,6785,32768,37,287.99,1060649.60,13164195.40
2026-08-04T19:36:08+08:00,1,2,104.0,1851.1,8.89,78396.7,772407.7,97,6505,32768,38,303.52,1060649.81,13164191.19
2026-08-04T19:36:18+08:00,1,2,104.0,1851.1,9.06,78389.3,772407.7,98,6221,32768,37,265.52,1060650.19,13164163.81
2026-08-04T19:36:28+08:00,1,2,104.0,1850.8,9.21,78705.7,772407.7,97,6059,32768,37,298.18,1060650.40,13164112.60
2026-08-04T19:36:38+08:00,1,2,104.0,1851.0,9.27,77996.5,772407.7,97,5777,32768,36,299.44,1060650.64,13164059.36
2026-08-04T19:36:48+08:00,1,2,104.0,1851.0,9.31,77561.4,772407.7,68,5495,32768,35,237.00,1060650.74,13164010.26
2026-08-04T19:36:58+08:00,1,2,104.0,1894.4,9.75,77976.4,772407.7,78,1351,32768,34,78.36,1060650.83,13163974.17
2026-08-04T19:37:08+08:00,1,2,104.0,1947.1,9.56,78155.2,772407.7,91,5483,32768,37,220.12,1060650.79,13163951.21
2026-08-04T19:37:18+08:00,1,2,104.0,1947.1,9.56,77980.2,772407.7,96,5361,32768,37,299.15,1060650.86,13163926.14
2026-08-04T19:37:28+08:00,1,2,104.0,1946.9,9.64,78499.7,772407.7,96,5139,32768,37,275.91,1060650.91,13163949.09
2026-08-04T19:37:39+08:00,1,2,104.0,1947.0,8.92,78019.5,772407.7,98,4939,32768,37,257.91,1060650.98,13163929.02
2026-08-04T19:37:49+08:00,1,2,104.0,1947.0,8.72,78145.6,772407.7,97,4817,32768,37,290.12,1060650.99,13163926.01
2026-08-04T19:37:59+08:00,1,2,104.0,1946.9,9.23,78262.5,772407.7,75,4495,32768,36,274.58,1060651.03,13163911.97
2026-08-04T19:38:09+08:00,1,2,104.0,1851.1,9.20,76948.5,772407.7,95,6945,32768,37,226.60,1060651.07,13163888.93
2026-08-04T19:38:19+08:00,1,2,104.0,1851.1,9.47,77636.6,772407.7,97,6945,32768,38,294.78,1060646.06,13163877.94
2026-08-04T19:38:29+08:00,1,2,104.0,1850.9,9.31,77302.2,772407.7,98,6945,32768,38,296.92,1060646.06,13163868.94
2026-08-04T19:38:39+08:00,1,2,104.0,1851.2,8.88,77768.0,772407.7,96,6785,32768,37,283.32,1060646.08,13163861.92
2026-08-04T19:38:49+08:00,1,2,104.0,1851.0,8.75,78228.6,772407.7,95,6785,32768,38,293.52,1060646.17,13163861.83
2026-08-04T19:38:59+08:00,1,2,104.0,1850.8,8.49,77815.5,772407.7,97,6643,32768,38,250.94,1060646.24,13163864.76
2026-08-04T19:39:09+08:00,1,2,104.0,1851.0,8.19,77673.0,772407.7,95,6525,32768,37,286.72,1060646.25,13163885.75
2026-08-04T19:39:19+08:00,1,2,104.0,1851.1,8.17,78072.1,772407.7,96,6363,32768,37,208.57,1060646.33,13163877.67
2026-08-04T19:39:29+08:00,1,2,104.0,1851.1,8.36,78850.8,772407.7,96,6059,32768,37,239.59,1060646.41,13163886.59
2026-08-04T19:39:39+08:00,1,2,104.0,1850.9,8.61,78453.0,772407.7,97,5917,32768,37,296.73,1060646.44,13163890.56
2026-08-04T19:39:49+08:00,1,2,104.0,1851.1,8.81,78772.1,772407.7,79,5495,32768,35,280.40,1060646.47,13163924.53
2026-08-04T19:39:59+08:00,1,2,104.0,1852.7,9.00,78640.5,772407.7,86,2155,32768,33,116.34,1060646.54,13163937.46
2026-08-04T19:40:09+08:00,1,2,104.0,2019.7,8.69,77915.2,772407.7,78,1171,32768,34,76.35,1060647.45,13163974.55
2026-08-04T19:40:19+08:00,1,2,104.0,1946.9,8.74,77766.2,772407.7,94,5481,32768,37,216.85,1060647.79,13164015.21
2026-08-04T19:40:29+08:00,1,2,104.0,1946.9,8.54,77583.0,772407.7,95,5483,32768,37,264.55,1060648.19,13164057.81
2026-08-04T19:40:39+08:00,1,2,104.0,1947.1,8.16,76873.5,772407.7,95,5261,32768,37,246.89,1060648.22,13164085.78
2026-08-04T19:40:49+08:00,1,2,104.0,1946.9,8.22,76624.6,772407.7,97,5141,32768,37,276.52,1060648.05,13164100.95
2026-08-04T19:40:59+08:00,1,2,104.0,1946.8,7.80,76918.6,772407.7,95,5141,32768,37,272.33,1060648.14,13164118.86
2026-08-04T19:41:10+08:00,1,2,104.0,1947.0,7.68,77175.9,772407.7,96,4941,32768,37,288.96,1060648.16,13164136.84
2026-08-04T19:41:20+08:00,1,2,104.0,1947.0,7.42,76668.1,772407.7,98,4821,32768,37,257.74,1060647.28,13164155.72
2026-08-04T19:41:30+08:00,1,2,104.0,1947.2,7.37,76863.1,772407.7,98,4817,32768,37,299.55,1060647.35,13164193.65
2026-08-04T19:41:40+08:00,1,2,104.0,1947.0,7.55,76535.4,772407.7,100,4717,32768,37,287.21,1060647.50,13164220.50
2026-08-04T19:41:50+08:00,1,2,104.0,1947.1,7.69,76510.6,772407.7,87,4597,32768,36,302.55,1060647.57,13164245.43
2026-08-04T19:42:00+08:00,1,2,104.0,1947.1,7.75,77647.8,772407.7,78,4395,32768,36,245.43,1060647.66,13164282.34
2026-08-04T19:42:10+08:00,1,2,104.0,1947.0,7.80,76860.9,772407.7,88,1451,32768,34,98.27,1060647.72,13164288.28
2026-08-04T19:42:20+08:00,1,2,104.0,1851.0,7.68,76948.2,772407.7,97,6945,32768,37,227.91,1060647.79,13164282.21
2026-08-04T19:42:30+08:00,1,2,104.0,1851.0,8.20,76299.0,772407.7,98,6947,32768,37,302.46,1060647.90,13164302.10
2026-08-04T19:42:40+08:00,1,2,104.0,1850.9,8.03,78135.3,772407.7,96,6643,32768,37,257.74,1060648.18,13164314.82
2026-08-04T19:42:50+08:00,1,2,104.0,1851.1,8.35,78404.9,772407.7,97,6363,32768,37,278.76,1060648.22,13164316.78
2026-08-04T19:43:00+08:00,1,2,104.0,1851.1,8.85,77712.9,772407.7,98,6059,32768,37,277.98,1060648.27,13164335.73
2026-08-04T19:43:10+08:00,1,2,104.0,1851.1,8.63,77542.6,772407.7,96,5637,32768,36,268.08,1060648.38,13164306.62
2026-08-04T19:43:20+08:00,1,2,104.0,1850.9,8.23,78079.7,772407.7,83,5495,32768,35,241.38,1060648.42,13164325.58
2026-08-04T19:43:30+08:00,1,2,104.0,1851.1,8.44,78508.9,772407.7,69,3035,32768,33,176.55,1060648.50,13164328.50
2026-08-04T19:43:40+08:00,1,2,104.0,2019.7,9.00,78322.7,772407.7,77,1051,32768,34,72.49,1060648.59,13164341.41
2026-08-04T19:43:50+08:00,1,2,104.0,1947.1,9.08,78684.2,772407.7,95,5481,32768,38,210.73,1060648.76,13164364.24
2026-08-04T19:44:00+08:00,1,2,104.0,1947.2,9.14,78469.8,772407.7,96,5363,32768,37,246.40,1060648.84,13164381.16
2026-08-04T19:44:10+08:00,1,2,104.0,1947.2,9.19,77598.0,772407.7,96,5263,32768,37,275.55,1060648.98,13164400.02
2026-08-04T19:44:20+08:00,1,2,104.0,1947.0,8.94,77879.9,772407.7,96,5141,32768,37,295.27,1060649.13,13164405.87
2026-08-04T19:44:31+08:00,1,2,104.0,1947.1,8.95,77233.4,772407.7,98,4939,32768,37,283.32,1060649.25,13164448.75
2026-08-04T19:44:41+08:00,1,2,104.0,1946.8,9.37,78103.4,772407.7,100,4717,32768,37,263.89,1060649.53,13164456.47
2026-08-04T19:44:51+08:00,1,2,104.0,1947.2,9.54,78311.2,772407.7,98,4495,32768,36,254.66,1060649.69,13164475.31
2026-08-04T19:45:01+08:00,1,2,104.0,1947.2,9.38,77670.9,772407.7,95,4397,32768,36,257.74,1060649.79,13164490.21
2026-08-04T19:45:11+08:00,1,2,104.0,1946.9,9.17,77848.6,772407.7,85,4273,32768,35,212.82,1060649.89,13164505.11
2026-08-04T19:45:21+08:00,1,2,104.0,1850.6,9.16,78729.2,772407.7,94,6947,32768,37,232.62,1060650.02,13164528.98
2026-08-04T19:45:31+08:00,1,2,104.0,1850.5,9.22,77782.2,772407.7,95,6947,32768,37,214.62,1060650.15,13164765.85
2026-08-04T19:45:41+08:00,1,2,104.0,1850.6,9.50,76944.5,772407.7,96,6945,32768,38,296.43,1060650.36,13164811.64
2026-08-04T19:45:51+08:00,1,2,104.0,1851.4,9.20,77244.5,772407.7,99,6785,32768,38,251.59,1060650.60,13164851.40
2026-08-04T19:46:01+08:00,1,2,104.0,1850.5,8.63,78334.2,772407.7,97,6645,32768,37,262.29,1060650.75,13164855.25
2026-08-04T19:46:11+08:00,1,2,104.0,1850.6,8.84,78157.3,772407.7,97,6503,32768,38,238.94,1060650.91,13164981.09
2026-08-04T19:46:21+08:00,1,2,104.0,1850.4,8.87,77756.3,772407.7,97,6503,32768,37,264.72,1060651.03,13164966.97
2026-08-04T19:46:31+08:00,1,2,104.0,1850.8,9.13,78486.2,772407.7,97,6223,32768,37,255.31,1060651.25,13164940.75
2026-08-04T19:46:41+08:00,1,2,104.0,1850.7,9.19,78367.0,772407.7,97,6221,32768,37,292.26,1060651.45,13164929.55
2026-08-04T19:46:51+08:00,1,2,104.0,1850.8,9.32,77603.9,772407.7,97,5919,32768,37,274.76,1060651.81,13164930.19
2026-08-04T19:47:01+08:00,1,2,104.0,1851.1,8.96,77749.2,772407.7,85,5639,32768,36,278.16,1060652.03,13164910.97
2026-08-04T19:47:11+08:00,1,2,104.0,1851.0,8.44,77782.0,772407.7,88,5495,32768,35,296.92,1060652.19,13165560.81
2026-08-04T19:47:21+08:00,1,2,104.0,1894.5,8.36,77223.1,772407.7,81,1351,32768,34,74.39,1060652.37,13164853.63
2026-08-04T19:47:31+08:00,1,2,104.0,2164.2,8.22,77662.0,772407.7,78,1311,32768,34,90.58,1060652.57,13164837.43
2026-08-04T19:47:41+08:00,1,2,104.0,1946.7,8.56,78534.9,772407.7,94,5483,32768,37,234.08,1060652.81,13164833.19
2026-08-04T19:47:52+08:00,1,2,105.0,1947.0,9.25,80064.1,772407.7,95,5141,32768,37,250.94,1060653.05,13164838.95
2026-08-04T19:48:02+08:00,1,2,105.0,1947.0,9.36,80488.2,772407.7,96,4819,32768,37,281.75,1060653.23,13164848.77
2026-08-04T19:48:12+08:00,1,2,105.0,1947.2,9.22,79762.9,772407.7,99,4597,32768,36,299.64,1060653.42,13164861.58
2026-08-04T19:48:22+08:00,1,2,105.0,1947.0,8.79,79665.7,772407.7,83,4395,32768,36,245.27,1060653.62,13164861.38
2026-08-04T19:48:32+08:00,1,2,105.0,1947.1,8.66,79774.7,772407.7,90,1305,32768,34,72.49,1060654.32,13164860.68
2026-08-04T19:48:42+08:00,1,2,105.0,1851.0,12.27,79484.1,772407.7,96,6945,32768,36,238.28,1060654.52,13164890.48
2026-08-04T19:48:52+08:00,1,2,105.0,1850.8,11.92,79989.8,772407.7,90,6945,32768,37,201.27,1060654.92,13164896.08
2026-08-04T19:49:02+08:00,1,2,105.0,1850.9,11.31,78435.3,772407.7,97,6945,32768,37,268.44,1060655.20,13164907.80
2026-08-04T19:49:12+08:00,1,2,105.0,1850.9,10.80,78912.7,772407.7,96,6945,32768,37,292.55,1060655.31,13164918.69
2026-08-04T19:49:22+08:00,1,2,105.0,1850.5,11.14,78271.5,772407.7,96,6645,32768,37,299.83,1060655.34,13164923.66
2026-08-04T19:49:32+08:00,1,2,105.0,1850.9,11.34,77321.4,772407.7,97,6361,32768,37,248.67,1060655.41,13164913.59
2026-08-04T19:49:42+08:00,1,2,105.0,1850.9,12.08,77464.4,772407.7,98,6059,32768,37,259.69,1060655.45,13164896.55
2026-08-04T19:49:52+08:00,1,2,105.0,1851.3,12.15,77586.2,772407.7,56,5635,32768,36,278.64,1060655.50,13164897.50
2026-08-04T19:50:02+08:00,1,2,105.0,1850.8,11.81,77515.0,772407.7,84,5335,32768,34,260.17,1060656.55,13164912.45
2026-08-04T19:50:12+08:00,1,2,105.0,2019.1,11.60,77025.0,772407.7,90,1051,32768,34,72.44,1060656.70,13164900.30
2026-08-04T19:50:22+08:00,1,2,105.0,1946.7,10.97,77289.1,772407.7,96,5481,32768,37,193.84,1060656.75,13165221.25
2026-08-04T19:50:32+08:00,1,2,105.0,1946.8,10.29,77233.0,772407.7,95,5361,32768,37,254.02,1060656.74,13164835.26
2026-08-04T19:50:42+08:00,1,2,105.0,1946.6,9.70,77011.4,772407.7,96,5261,32768,37,265.83,1060656.78,13164814.22
2026-08-04T19:50:52+08:00,1,2,105.0,1946.8,9.75,77594.3,772407.7,97,5041,32768,37,262.12,1060642.83,13164800.17
2026-08-04T19:51:02+08:00,1,2,105.0,1946.7,10.34,78294.9,772407.7,94,4941,32768,37,261.15,1060642.28,13164774.72
2026-08-04T19:51:13+08:00,1,2,105.0,1946.5,9.96,78050.6,772407.7,96,4817,32768,37,273.30,1060642.81,13164751.19
2026-08-04T19:51:23+08:00,1,2,105.0,1946.8,9.35,78035.5,772407.7,92,4495,32768,36,257.26,1060642.94,13164733.06
2026-08-04T19:51:33+08:00,1,2,105.0,1946.9,9.42,77685.0,772407.7,74,4275,32768,35,240.89,1060649.17,13164712.83
2026-08-04T19:51:43+08:00,1,2,105.0,1899.1,9.14,77330.7,772407.7,87,5365,32768,35,73.91,1060649.20,13164680.80
