nohup: ignoring input
Mon Jun  1 00:55:56 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:27:07.464, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:27:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:27:37.487, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:28:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:28:07.525, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:28:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:28:37.551, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:29:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:29:07.577, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:29:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:29:37.612, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:30:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:30:07.639, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:30:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:30:37.674, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:31:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:31:07.725, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:31:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:31:37.763, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:32:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:32:07.785, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.79 W
Fri Jun  5 21:32:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:32:37.821, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:33:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:33:07.844, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:33:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:33:37.880, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:34:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:34:07.902, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:34:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:34:37.924, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:35:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:35:07.957, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:35:37 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:35:37.982, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:36:07 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:36:08.019, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:36:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:36:38.038, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:37:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:37:08.075, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:37:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:37:38.095, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:38:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:38:08.132, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:38:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:38:38.155, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:39:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:39:08.179, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:39:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:39:38.214, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 21:40:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:40:08.239, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:40:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:40:38.265, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:41:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:41:08.297, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:41:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:41:38.320, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:42:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:42:08.354, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:42:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:42:38.379, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:43:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:43:08.413, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:43:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:43:38.436, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:44:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:44:08.459, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:44:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:44:38.497, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:45:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:45:08.520, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 21:45:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:45:38.557, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:46:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:46:08.577, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:46:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:46:38.614, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:47:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:47:08.634, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:47:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:47:38.668, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:48:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:48:08.690, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:48:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:48:38.726, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:49:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:49:08.751, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:49:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:49:38.787, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:50:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:50:08.809, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:50:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:50:38.844, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:51:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:51:08.865, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:51:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:51:38.901, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.33 W
Fri Jun  5 21:52:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:52:08.923, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 21:52:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:52:38.960, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.33 W
Fri Jun  5 21:53:08 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:53:08.981, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:53:38 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:53:39.015, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:54:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:54:09.052, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:54:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:54:39.074, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:55:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:55:09.110, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:55:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:55:39.133, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 40.84 W
Fri Jun  5 21:56:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:56:09.171, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:56:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:56:39.193, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:57:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:57:09.228, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:57:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:57:39.249, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 21:58:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:58:09.285, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 21:58:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:58:39.306, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.33 W
Fri Jun  5 21:59:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:59:09.341, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 21:59:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 21:59:39.366, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.33 W
Fri Jun  5 22:00:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:00:09.401, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:00:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:00:39.426, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:01:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:01:09.463, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:01:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:01:39.487, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:02:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:02:09.523, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:02:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:02:39.544, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.33 W
Fri Jun  5 22:03:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:03:09.580, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:03:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:03:39.603, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.36 W
Fri Jun  5 22:04:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:04:09.640, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:04:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:04:39.662, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:05:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:05:09.698, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:05:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:05:39.720, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:06:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:06:09.756, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:06:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:06:39.780, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:07:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:07:09.816, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:07:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:07:39.837, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:08:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:08:09.875, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:08:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:08:39.899, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:09:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:09:09.934, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.30 W
Fri Jun  5 22:09:39 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:09:39.966, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:10:09 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:10:10.001, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:10:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:10:40.023, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:11:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:11:10.059, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:11:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:11:40.083, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:12:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:12:10.118, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:12:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:12:40.141, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:13:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:13:10.176, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:13:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:13:40.200, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:14:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:14:10.235, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:14:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:14:40.256, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:15:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:15:10.292, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:15:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:15:40.314, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:16:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:16:10.350, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:16:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:16:40.374, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:17:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:17:10.411, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:17:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:17:40.433, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:18:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:18:10.470, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:18:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:18:40.492, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:19:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:19:10.528, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:19:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:19:40.550, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:20:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:20:10.584, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:20:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:20:40.607, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.25 W
Fri Jun  5 22:21:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:21:10.643, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:21:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:21:40.669, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:22:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:22:10.703, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:22:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:22:40.726, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:23:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:23:10.763, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:23:40 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
2026/06/05 22:23:40.784, Tesla V100-SXM2-32GB, 0 MiB, 32768 MiB, 0 %, 41.28 W
Fri Jun  5 22:24:10 CST 2026
timestamp, name, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W]
